"id"	"paper_text"
"1544"	" Adv. vibrantlyn. vibrancy ~  Adj. lively, powerful, full of action, bright ~  Syn. brilliant
 مرتعش ،لرزان ،به تپش در امده ،در حال جنبش ،تکریرى ،پرطراوت و چالاک

-His vibrant personality made him well liked by everyone.
-The vagueness of His directions caused us to get lost."
"1545"	" Adv. distinctlyn. distinct ~  Adj. distinctive, clearly noticed; different ~  Syn. definite
 مشخص، مجزا، جدا، واضح، شمرده، ممتاز

-There was a distinct aroma of coffee In The restaurant.
-Unfortunately, The water quality has deteriorated vastly since my last visit here."
"1546"	"V. dominate ~  Adv. dominantlyn. domination ~  Adj. primary or principal; having or exercising control over something ~  Syn. major
 حاکم، حکم فرما، سلطه گر، چیره، مسلط، نافذ، غالب، برجسته، نمایان، عمده، مشرف، متعادل، مقتدر، مافوق، برتر

-The dominant life forms of The paleozoic era lived In The water.
-This voluminous report Will erase your doubt about The financial condition of The company."
"1547"	" n. dormitory ~  Adj. not growing or producing; asleep ~  Syn. inactive
 خوابیده، ساکت، وسیله تأخیرى

-The volcano had been dormant for hundreds of years before The eruption last month.
-John F. Kennedy was known for His charismatic personality."
"1548"	" Adv. drablyn. drabness ~  Adj. lacking color; uninteresting, boring ~  Syn. colorless
 یکنواخت وخسته کننده، خاکسترى، کسل کننده، زن شلخته، فاحشه،

-Their clothing was quite drab
-His cleverness enabled him to rise quickly In The organization."
"1549"	"V. dramatize ~  Adv. dramaticallyn. drama ~  Adj. something that captures the imagination;exciting ~  Syn. emotional
 چشمگیر، نمایشى، مهیّج

-The dramatic finish to The game left us speechless.
-The video made a convincing argument for The recycling of paper and plastic materials."
"1550"	"V. elaborate ~  Adv. elaboratelyn. elaboration ~  Adj. something with a large number of parts; full of details ~  Syn. complex
 پرکار، استادانه درست شده، بزحمت درست شده، به زحمت ساختن، داراى جزئیات

-an elaborate headdress indicated rank within The Aztec community.
-The endurance displayed by The athlete gave evidence of His rigorous training."
"1551"	" Adv. exceptionally ~  Adj. unusual in a positive way ~  Syn. phenomenal
 استثنایى

-The orchestra's performance was exceptional
-The forfeit occurred Because not enough players showed up."
"1552"	" Adv. hazardouslyn. hazard ~  Adj. very risky, unsafe ~  Syn. dangerous
 اتفاقى، تصادفى، مضر، زیان آور، پرخطر، معاملات قمارى

-Handling flammable liquids is hazardous
-The cup was positioned precariously on The edge of The table."
"1553"	" n. minitia ~  Adj. minute, of little consequence; very small  ~  Syn. tiny
 خرد، حرف کوچک

-The sale of The building had a minuscule effect on The profits of The corporation.
-The severity of His condition Will not be known Until The test results are studied."
"1554"	"V. to make ready;&nbsp;&nbsp;first in importance or in time n. prime ~  Adj. primed, prime ~  Syn. prepare
 مهمترین، راه انداختن، گرم کردن موتور، اول، زبده، درجه یک، آغاز، بهار جوانى، کمال، اصلى، برجسته، مجهز ساختن، تحریک کردن

-The directors primed The actors before The performance.
-violent storms occur sporadically In The southwest."
"1555"	" n. rudiment ~  Adj. simple; not complex ~  Syn. basic
 اولیه، بدوى، ابتدایى

-he has a rudimentary knowledge of computers.
-The restaurant's superiority was established shortly after it opened."
"1556"	" Adv. sensitivelyn. sensitivity ~  Adj. easily affected ~  Syn. delicate
 مهم، حساس، نفوذ پذیر، داراى حساسیت

-Film varies according to its sensitivity to light.
-The jealous man was wantonly impolite to The winner."
"1557"	" Adv. superficially ~  Adj. simple; not deep; near the surface ~  Syn. shallow
 سطحى، سرسرى، ظاهرى

-The inspector determined that The crack In The bridge was Only superficial
"
"1558"	"V. terrify ~  Adv. terrifyingly ~  Adj. filled with fear ~  Syn. frightening
 وحشت زده کردن

-to be In a violent storm is a terrifying experience.
"
"1559"	" Adv. vigorouslyn. vigor ~  Adj. powerful, full of action ~  Syn. strong
 پرزور، نیرومند، زورمند، قوى، شدید

-His vigorous defense of The issues impressed everyone.
-most people have at least one area of weakness."
"1560"	" n. something that makes life easier or more enjoyable  ~  Syn. convenience
 سازگارى، مطبوعیت، نرمى، ملایمت

-She had all The amenities of home When She went camping.
-The political influence of The developed countries of The world is widespread."
"1561"	"V. to put an end to the existence of something ~  Adv. destructivelyn. destructiveness, destruction, destroyer ~  Adj. destructive ~  Syn. ruin
 تلف کردن، تخریب کردن، خراب کردن، ویران کردن، نابود ساختن

-The factory was destroyed by The fire.
-It was a wise decision for you to buy a car."
"1562"	"V. to cause to move in many different directions  ~  Adj. dispersed ~  Syn. circulate
 پراکنده شدن، متفرق شدن، پراکنده کردن، متفرق ساختن، متفرق کردن

-The high winds and rain dispersed The crowd.
-Mark Twain was famous for His sharp wit."
"1563"	"V. dwell n. dweller, where people live  ~  Syn. house
 خانه، منزلگاه، منزل کردن، پیاده شدن براى استراحت، مسکن

-Cave-like dwellings have been discovered throughout The world.
-The opponents of The proposed highway wooed nearby residents to defend Their position."
"1564"	" n. element, a part of the whole environment ~  Adj. elemental ~  Syn. component
 عامل اصلى، عنصر عملیاتى، رکن، سازه برقى، عنصر( شیمیایى)، اصل، محیط طبیعى، عامل

-City dwellers are out of Their element In The country.
-you should not Try to answer The question superficially."
"1565"	"  ~  Adj. simple in structure, easy to do ~  Syn. primary
 بنیادى، مقدماتى، ابتدایى، اصلى

-The solution to The problem was actually quite elementary
-They are terrified by dogs."
"1566"	"V. to remove, free oneself of something n. elimination ~  Adj. eliminated ~  Syn. delete
 زدودن، حذف کردن، محو کردن، رفع کردن، برطرف کردن

-mistakes must be eliminated before you hand In a term paper.
-Everyone looked for shelter from the blazing sun.""color:#0000ff;"""">shelter from the blazing sun."
"1567"	"V. to show that something is especially important or exceptional ~  Adv. emphaticallyn. emphasis ~  Adj. emphatic ~  Syn. highlight
 باقوت تلفظ کردن، تایید کردن، اهمیت دادن، نیرو دادن به

-The Professor emphasized certain aspects of The historical period.
"
"1568"	"V. to make a circle around  ~  Adj. encircled ~  Syn. surround
 محاصره کردن، دورگرفتن، احاطه کردن، حلقه زدن، دورچیزى گشتن، دربرداشتن

-The players encircled Their coach After winning The big game.
"
"1569"	" Adv. erratically ~  Adj. no regular pattern in thinking or movement; changeable without reason ~  Syn. inconsistent
 نامنظم، سرگردان، غیرمعقول، غیرقابل پیش بینى، دمدمى مزاج

-The artist's paintings have an erratic qualify, some being excellent, and others mediocre.
"
"1570"	"V. to make something more than what it is n. exaggeration ~  Adj. exaggerated ~  Syn. overstate
 اغراق آمیز کردن، مبالغه کردن در، گزافه گویى کردن

-The federal government exaggerated The success of its programs.
"
"1571"	"V. to say; relate in written form n. mention ~  Adj. mentioned ~  Syn. remark
 تذکر، یادآورى، نام بردن، ذکر کردن، اشاره کردن

-Theater-goers often mention that They enjoy watching movies on a large screen.
"
"1572"	" n. a place where boats arrive to take on or unload cargo and passengers  ~  Syn. dock
 اسکله، ستون، جرز، موج شکن، پایه پل، لنگرگاه

-The submarine arrived at The pier on time.
"
"1573"	" n. prevalence ~  Adj. existing widely or commonly ~  Syn. commonplace
 رایج، شایع، متداول، مرسوم، برتر

-Comfortable trade winds are prevalent In The Caribbean islands.
"
"1574"	"V. to allow to come out; to give freedom n. release  ~  Syn. free
 آزاد سازى، خارج کردن، واگذار کردن، بخشودگى، رهایى، ترخیص، بخشش

-a new movie was just released
"
"1575"	"V. to be useful or helpful ~  Adv. beneficiallyn. benefit, beneficiary ~  Adj. beneficial ~  Syn. assist
 سود بردن، مزایا، نفع، منفعت، استفاده، فایده رساندن، مفید بودن، فایده بردن

-Use of solar power Will benefit all mankind.
"
"1576"	" Adv. blindlyn. blindness ~  Adj. unable to see or understand, to conceal;showing poor judgment or understanding ~  Syn. unaware
 چراغ چشمک زن، چراغ اعلام خطر، کور، تاریک، ناپیدا، غیر خوانایى، بى بصیرت، کورکردن، خیره کردن ،پناه، سنگر، هرچیزى که مانع عبور نور شود، پرده

-They were blind to The fact that They had little chance to succeed.
"
"1577"	"V. to make larger or greater ~  Adv. broadlyn. breadth ~  Adj. broad ~  Syn. enlarge
 پهن کردن، وسیع کردن، منتشر کردن

-Education Will broaden your opportunities to land a Good job.
"
"1578"	"V. grow at a fast pace  ~  Adj. burgeoning ~  Syn. thrive
 جوانه زدن، درآمدن، شروع به رشدکردن

-The burgeoning population of major cities is creating a demand for more services.
"
"1579"	" Adv. attracting attention ~  Adj. conspicuous ~  Syn. noticeably
 واضحاً، به طور مشخص

-His name was conspicuously absent From The list of winners.
"
"1580"	"V. to ask for something in a strong way ~  Adv. demandinglyn. demand ~  Adj. demanding ~  Syn. insist
 درخواست کردن، خواستارشدن، طلب، تقاضا کردن، تقاضا، نیاز، مطالبه کردن

-She demanded to know The truth.
"
"1581"	"V. to express approval n. endorsement  ~  Syn. support
 پشت نویسى کردن، امضاء کردن

-The union endorsed The new contract.
"
"1582"	" Adv. enormouslyn. enormity ~  Adj. very large ~  Syn. Tremendous
 بزرگ، عظیم، هنگفت

-His enormous wealth allows him to contribute to Many charities.
"
"1583"	" Adv. completelyn. entirety ~  Adj. entire ~  Syn. Thoroughly
 کاملا، کلاً، سراسر

-They are entirely right about The economy.
"
"1584"	"V. to wear away, disappear slowly n. erosion  ~  Syn. deteriorate
 فرسودن، ساییدن، فاسدکردن، ساییده شدن

-The senator's support is eroding because of his unpopular positions on the major issues.
"
"1585"	"V. to vanish n. evaporation  ~  Syn. disappear
 تبخیر شدن، تبخیر کردن، خشک کردن، بربادرفتن

-The chances of The two sides Reaching an agreement have evaporated
"
"1586"	"V. to get back; to have something returned n. recovery ~  Adj. recovered, recoverable ~  Syn. retrieve
 جمع اورى کردن، نجات دادن، به حالت اول درآمدن، دوباره بدست آوردن، ترمیم شدن، بهبود یافتن، بهوش آمدن، دریافت کردن

-The NASA team was unable to recover The space capsule.
"
"1587"	"V. report ~  Adv. to know by report; unconfirmed; supposedlyn. report ~  Adj. reported ~  Syn. Rumored
 شایعه، شایعه گفتن و یا پخش کردن

-The students reportedly sent a representative, but She has not arrived yet.
"
"1588"	"V. shift n. change in position or direction ~  Adj. shifting, shifty ~  Syn. Switch
 کلید مبدل، تغییر دادن، شیفت کار، جابجائى، تغییر جهت ، تعویض کردن، تغییر مکان دادن، انتقال دادن، نوبت کار

-The shift In The wind was helpful to The sailors.
"
"1589"	"V. to experience difficulty; to worsen in quality; to experience pain n. suffering, sufferer ~  Adj. suffering ~  Syn. endure
 اجازه دادن، زحمت، زیان دیدن، تحمل کردن، تن در دادن به، رنج بردن

-The old man suffers From loss of memory.
"
"1590"	" Adv. crucially ~  Adj. of great importance; extremely necessary ~  Syn. critical
 وخیم، بسیار سخت، قاطع

-Favorable weather is crucial to a Good harvest.
"
"1591"	" n. a very important or famous person, usually associated with a high position in government  ~  Syn. notable
 شخص بزرگ، عالى مقام

-Every dignitary In Washington was invited to The wedding.
"
"1592"	"V. to escape in a tricky way n. elusiveness ~  Adj. elusive ~  Syn. evade
 اجتناب کردن از، طفره زدن، دورى کردن از

-The criminal has eluded The police for months.
"
"1593"	" Adv. evidentlyn. evidence ~  Adj. easy to see, usually because of some proof ~  Syn. apparent
 بدیهى، آشکار، مشهود

-It is evident that you are not feeling.
"
"1594"	"V. to use completely; to expend all energy; very thorough ~  Adv. exhaustivelyn. exhaustion ~  Adj. exhaustive, exhausting, exhausted ~  Syn. deplete
 تخلیه کردن، لوله اگزوز، خروج گاز یا بخار، تمام شدن انرژى، تهى کردن، خسته کردن، ازپاى در آوردن، تمام کردن، بادقت بحث کردن

-They exhausted their energy in 10 minutes.
"
"1595"	"V. extend ~  Adv. extensivelyn. extension ~  Adj. large in area or number to offer; to make longer.&nbsp;&nbsp;an extending; an additional part ~  Syn. comprehensive
 شدید، زیاد، پهن، عریض، گسترده، پهناور، وسیع، بزرگ

-The extensive snowfall caused problems throughout The city.
"
"1596"	" Adv. very; to the very end, the highest extentn. extreme, extremist ~  Adj. extreme, extremist ~  Syn. highly
 بشدت، به افراط

-When The concert was canceled, Some customers became extremely upset.
"
"1597"	"V. to be in the presence of an oppose   ~  Syn. confront
 پیشانى، رخ، رخسار، صورت، نما، مواجه شدن، چهره، طرف، سمت، وجه ،ظاهر، منظر، روبروایستادن، مواجه شدن، رویاروى شدن

-The mountain climbers faced grave danger on The cliff.
"
"1598"	" n. element or component ~  Adj. faceted ~  Syn. aspect
 صورت کوچک، تراش، شکل، منظر، بند، مفصل

-The proposal had Many beneficial facets
"
"1599"	" Adv. heroicallyn. heroine (female), heroics, a person remembered for an act of goodness or bravery ~  Adj. heroic ~  Syn. idol
 قهرمان، دلاور، پهلوان داستان

-he is a hero In The eyes of His admirers.
"
"1600"	" Adv. inaccessiblyn. inaccessibility ~  Adj. something that cannot be reached or communicated with ~  Syn. remote
 ارتباط ناپذیر، خارج از دسترس

-The summit of The mountain was inaccessible
"
"1601"	" Adv. in a clear, easy to understand way ~  Adj. obvious ~  Syn. evidently
 بطورآشکار یا معلوم، بدیهى است که

-It had obviously rained.
"
"1602"	"V. predict ~  Adv. in a way that foretells future eventsn. prediction ~  Adj. predictable ~  Syn. expectedly
 پیشگویى کردن، پیش بینى کردن

-She predictably forgot to do Her assignment.
"
"1603"	"V. to find the answer n. solution  ~  Syn. resolve
 حل کردن، رفع کردن، گشادن، باز کردن

-They solved The problem In a way that benefited The entire neighborhood.
"
"1604"	"V. suit ~  Adv. suitably ~  Adj. appropriate, correct; convenient ~  Syn. appropriate
 درخورد، مناسب، شایسته، فراخور

-Her dress was not suitable for The occasion.
"
"1605"	" Adv. amply ~  Adj. more than enough ~  Syn. sufficient
 فراخ، پهناور، وسیع، فراوان، مفصل، پر، بیش از اندازه

-There is ample evidence that The young man was speeding When The accident occurred.
"
"1606"	"  ~  Adj. having little rain or water ~  Syn. dry
 کم آب، خشک، بایر، لم یزرع، خالى، بیمزه، بیروح، بى لطافت

-The area known as The Sahara Desert is one of The most arid place In The world.
"
"1607"	"V. to miss or keep away from n. avoidance ~  Adj. avoidable ~  Syn. avert
 دورى کردن از، احتراز کردن، اجتناب کردن، طفره رفتن از، موقوف کردن

-She could not avoid letting Her feelings show.
"
"1608"	"V. to show little fear or regard for rules or established norms; to challenge ~  Adv. defyingly ~  Adj. defying ~  Syn. resist
 به مبارزه طلبیدن، تحریک جنگ کردن

-I defy you to find that book in the library's collection.
"
"1609"	"V. to pass a law n. enactment ~  Adj. enacted ~  Syn. Legislate
 بصورت قانون درآوردن، وضع کردن(قانون )، تصویب کردن، نمایش دادن

-Congress enacted The legislation during its last session.
"
"1610"	" Adv. evenlyn. evenness ~  Adj. regular, smooth; in equal parts ~  Syn. Equitable
 مسطح، تراز، مساوى، هموارکردن، صاف کردن، واریز کردن، اعداد جفت، عدد زوج

-The sound isn't even turn up the left speaker.
"
"1611"	"V. to pretend, make believe  ~  Adj. feigned ~  Syn. simulate
 وانمود کردن، بخود بستن، جعل کردن

-She feigned illness When It was Time to visit The dentist.
"
"1612"	"V. fertilize n. fertility, fertilizer ~  Adj. able to produce abundantly ~  Syn. Rich
 حاصلخیز، پرثمر، بارور، پربرکت

-The delta areas of rivers are known for Their fertile soil.
"
"1613"	"V. freshen ~  Adv. caught or produced not long agon. freshness ~  Adj. fresh ~  Syn. recently
 به تازگى، از روى بى تجربگى، با نفس یا نیروى تازه

-Freshly harvested produce is hard to find In The winter months.
"
"1614"	"V. function ~  Adv. functionallyn. the normal purpose of something ~  Adj. functional ~  Syn. Role
 طرزکار، کارایى، فعالیت، تابع، پیشه، مقام، ماموریت، عمل کردن، کارکردن، وظیفه داشتن، آیین رسمى

-It is The function of The director to organize and lead The department.
"
"1615"	" Adv. fundamentally ~  Adj. a primary or basic element ~  Syn. essential
 ابتدایى، پایه اى، اصولى، اساسى، اولیه، اساس، اصلى، بنیادى

-The student government promised fundamental changes In The registration process.
"
"1616"	" Adv. indiscriminately ~  Adj. not chosen carefully; unplanned ~  Syn. arbitrary
 یکسره، ناشى از عدم تبعیض، خالى از تبعیض

-The indiscriminate arrangement of The products made The store confusing.
"
"1617"	"V. select ~  Adv. selectivelyn. selection, selectivity ~  Adj. select, carefully chosen ~  Syn. discriminating
 برگزیننده، انتخابى، گزینشى، انتخاب کننده، داراى حسن انتخاب

-They were very selective When They chose The members of The academic team.
"
"1618"	" n. space, spaciousness ~  Adj. spaciously, having a lot of room ~  Syn. expansive
 فراخ، جادار، وسیع، جامع، گشاد، مفصل

-The spacious plains of the Midwest make up the nation's breadbasket.
"
"1619"	"V. to fight without surrender; to persist   ~  Syn. survive
 تاب آوردن، مقاومت کردن با، ایستادگى کردن در برابر، تحمل کردن، مخالفت کردن، استقامت ورزیدن

-She cannot withstand The pressures of Her job.
"
"1620"	" n. durability, duration ~  Adj. something that lasts a long time&nbsp;&nbsp;time during which something lasts ~  Syn. sturdy
 پایدار، باودام، پایا، دیرپاى

-It was a durable refrigerator, but It finally broke.
"
"1621"	"V. to prefer&nbsp;&nbsp;advantageous ~  Adv. favorablyn. favor ~  Adj. favorable, favorite ~  Syn. support
 توجه، مساعدت، مرحمت کردن، نیکى کردن به، طرفدارى کردن

-The supervisor favored The first of The two plans.
"
"1622"	" n. gain, to obtain something needed or useful; to increase the amount of something ~  Adj. gainful ~  Syn. attain
 منفعت، نفع، بهره، تقویت، حصول، صرفه، استفاده، افزایش، سود بردن، فایده بردن، پیدا کردن، کسب کردن، باز یافتن، بهبودى یافتن، رسیدن، زیاد شدن

-he gained a lot of experience working as a volunteer.
"
"1623"	"V. to produce n. generation, generator ~  Adj. generated ~  Syn. create
 گسترش یافتن، آفریدن، ساختن، زاییدن، تولید کردن، احداث کردن، به وجود آوردن، حاصل کردن، تولید نیرو کردن

-The appearance of The dance troupe generated a lot of excitement.
"
"1624"	"V. to stop or discontinue ~  Adv. haltinglyn. halt ~  Adj. halting ~  Syn. stop
 متوقف کردن، متوقف، درنگ، سکته، ایست کردن، مکث کردن، لنگیدن

-Bus service to The City was halted due to poor road conditions.
"
"1625"	"V. to deal with or control n. handle  ~  Syn. manage
 با دست عمل کردن، نگهدارنده، دستگیره جابجا کردن، وسیله، لمس، دست زدن به، بکار بردن، سرو کارداشتن با، رفتار کردن، استعمال کردن

-They handled themselves very well given The circumstances.
"
"1626"	"V. to give protection; not to express a desire or opinion, usually bad   ~  Syn. shelter
 لنگرگاه، بندرگاه، پناهگاه، پناه دادن، پناه بردن، لنگر انداختن، پروردن

-he harbors ill feelings for her.
"
"1627"	"V. hair ~  Adv. harmfullyn. harm ~  Adj. something that causes pain or damage ~  Syn. unhealthy
 مضر، پرگزند

-Excessive radiation is harmful to The body.
"
"1628"	" Adv. insignificantlyn. insignificance ~  Adj. not important; of little value ~  Syn. Meaningless
 ناچیز

-The amount of rainfall This summer has been insignificantly
"
"1629"	" Adv. mysteriouslyn. mystery, mysteriousness ~  Adj. not easily understood or figured out ~  Syn. baffling
 اسرار آمیز، مرموز، مبهم

-he had a mysterious effect on Everyone who heard him speak.
"
"1630"	" Adv. perilouslyn. peril ~  Adj. threatening or risky; harmful ~  Syn. Dangerous
 مخاطره آمیز، خطرناک

-It is perilous to exceed The speed limit.
"
"1631"	"V. reschedule at a later time; put off n. postponement  ~  Syn. delay
 به تاخیر انداختن، بتعویق افتادن، عقب انداختن، پست تر دانستن، در درجه دوم گذاشتن

-The teacher postponed The lab experiment.
"
"1632"	"V. to encourage or advertise; to elevate in rank or grade n. promoter, promotion  ~  Syn. boost
 تأسیس کردن، توسعه دادن، بالا بردن، ترفیع دادن، ترویج کردن

-Many nations promote tourism to lure foreign currency.
"
"1633"	"V. to refuse n. rejection  ~  Syn. refuse
 پس زدن، عقب زدن دشمن، رد کردن، نپذیرفتن

-The insurance company rejected The claim.
"
"1634"	" Adv. substantial ~  Adj. substantive, important; strongly made; of value ~  Syn. significant
 ذاتى، جسمى، اساسى، مهم، محکم، قابل توجه

-The discovery of a vaccine for smallpox was a substantial medical achievement.
"
"1635"	" Adv. conscientiously ~  Adj. showing serious purpose; one who works carefully and with enthusiasm ~  Syn. meticulous
 باوجدان، وظیفه شناس

-She is a conscientious representative of The student body.
"
"1636"	"V. to make something known to others; to communicate   ~  Syn. communicate
 هدایت کردن، رساندن، بردن، حمل کردن

-The manager of The store conveyed His displeasure directly to The workers.
"
"1637"	"V. to surround completely; to envelop   ~  Syn. include
 احاطه کردن، حلقه زدن، دارا بودن، شامل بودن، دربرگرفتن، محاصره کردن

-Her plan of The study encompasses Every aspect of computer science.
"
"1638"	"V. expand n. expansion, the act of making larger ~  Adj. expandable ~  Syn. growth
 وسعت، افزایش، گسترش، توسعه، انبساط

-Expansion occurs When matter is heated.
"
"1639"	"V. to cause to become greater n. height ~  Adj. heightened ~  Syn. intensify
 بلند کردن، بلندتر کردن، بالا بردن، زیاد کردن

-A very successful interview can heighten a candidate's chances to get a job.
"
"1640"	"V. to emphasize the part of a greater whole n. highlight  ~  Syn. emphasize
 مشخص، نشان شده، پررنگ

-The manual highlights basic operation of The videotape player.
"
"1641"	" Adv. by accident; without paying attention; unexpectedly ~  Adj. inadvertent ~  Syn. carelessly
 از روى بى احتیاطى، سهواً

-The reporters had inadvertently failed to include The name of one of The dignitaries.
"
"1642"	" Adv. inevitablyn. inevitability ~  Adj. something that cannot be prevented from happening ~  Syn. unavoidable
 نا چار، ناگزیر، اجتناب ناپذیر، حتمى، بدیهى

-When two weather systems meet, unsettled weather conditions are inevitable
"
"1643"	" n. infant, in the beginning stages of development ~  Adj. infantile ~  Syn. beginning
 طفولیت، نوباوگى، کودکى، خردى، ابتدا، شروع

-The new theory is In its infancy and Will be thoroughly tested by its critics.
"
"1644"	" Adv. caused by something that cannot be explained by the laws of nature.n. miracle ~  Adj. miraculous ~  Syn. astonishingly
 بطور حیرت انگیز، معجزآسا

-Miraculously, he was unharmed After being hit by lightning.
"
"1645"	"V. to find and bring back n. retrieval ~  Adj. retrieve ~  Syn. recover
 بازیافتن، دوباره بدست آوردن، پس گرفتن، جبران کردن

-Will Detroit retrieve its status as The Car manufacturing center of The world?
"
"1646"	" Adv. done according to a plann. system ~  Adj. systematic ~  Syn. methodically
 با روش معین، مرتباً، از روى یک اسلوب معین

-The plan was developed systematically by a team of experts.
"
"1647"	"  ~  Adj. not probable ~  Syn. doubtful
 غیر جذاب، قابل اعتراض، بعید

-rain is unlikely during The summer.
"
"1648"	"  ~  Adj. without good reason or cause; inappropriate ~  Syn. unjustified
 غیرقابل ضمانت، توجیه نکردنى، بیجا

-His negative reaction was unwarranted
"
"1649"	" n. the highest point  ~  Syn. apex
 سمت الرأس، نقطه قائم برناظر، اوج محور قائم بر افق نقاط، بالاترین نقطه آسمان، قلّه، اوج

-he reached The zenith of His profession at a very young age.
"
"1650"	"V. to shake or move; to cause worry n. agitation, agitator  ~  Syn. disturb
 بهم زدن، بکارانداختن، تحریک کردن، تکان دادن، آشفتن، پریشان کردن، سراسیمه کردن

-The fact that She had not arrived by midnight agitated Her parents.
"
"1651"	"V. confide ~  Adv. confidentiallyn. confidant ~  Adj. confidential, to be said or written in secret ~  Syn. secret
 خیلى محرمانه، داراى مأموریت محرمانه، راز دار

-We were told that The information is strictly confidential
"
"1652"	" Adv. delightfullyn. delight ~  Adj. delightful, to be satisfied; very happy ~  Syn. elated
 محظوظ

-he was delighted With The result of The experiment.
"
"1653"	" Adv. in a careful, polite mannern. discretion ~  Adj. discreet ~  Syn. cautiously
 محتاطانه، از روى بصیرت

-The teacher discreetly told The parents about Her problems.
"
"1654"	"V. document n. documentation ~  Adj. documentary, proven with written evidence ~  Syn. proven
 مدرک، دستاویز، ملاک، سندیّت دادن

-he had documented proof that The bank had made an error.
"
"1655"	" Adv. slowly but surely ~  Adj. gradual ~  Syn. steadily
 بتدریج، رفته رفته

-The bay has gradually deteriorated over The years.
"
"1656"	"V. to have an effect on a person's point of view or behavior; to change the course of events n. influence ~  Adj. influential ~  Syn. affect
 اعتبار، برترى، توانایى، تجلّى، نفوذ کردن بر، تحت نفوذ خود قرار دادن، تأثیر کردن بر، وادار کردن، ترغیب کردن

-He was unable to influence his friend's decision.
"
"1657"	" Adv. inordinately ~  Adj. a large amount or quality; more than reasonable ~  Syn. excessive
 بى اندازه، بیش از حد، مفرط، غیر معتدل

-The airlines had to cancel an inordinate number of flights due to The fog.
"
"1658"	" Adv. happening immediately; in a short period of timen. instant ~  Adj. instantaneous, instant ~  Syn. immediately
 فوراً، بیدرنگ، به محض اینکه

-The computer finished The job instantly
"
"1659"	" Adv. with definite purpose and planningn. intention, intent ~  Adj. intentional ~  Syn. deliberately
 دانسته، عمداً، قصدا

-The machine was left on intentionally
"
"1660"	" Adv. intrinsically ~  Adj. belonging to the essential nature of something ~  Syn. inherent
 بی واسطه، ذاتى، اصلى، باطنى، طبیعى، ذهنى، روحى، حقیقى، مرتب، شایسته

-a penny has little intrinsic value.
"
"1661"	"V. to flood n. inundation  ~  Syn. overwhelm
 از آب پوشانیدن، زیر سیل پوشاندن، اشباع کردن

-The radio stations were inundated With reports of a severe traffic accident.
"
"1662"	"V. to become concerned with or connected to n. involvement ~  Adj. involved ~  Syn. include
 گرفتار کردن، گیر انداختن، وارد کردن، گرفتارشدن، در گیر کردن یا شدن

-She involved herself In Many activities to meet new friends.
"
"1663"	" Adv. nominally ~  Adj. very small; in form but not in substance ~  Syn. moderate
 غیر واقعى، اسمى، صورى، جزئى، کم قیمت

-The office building was sold at a nominal price.
"
"1664"	"V. presume ~  Adv. reported but not confirmedn. presumption ~  Adj. presumable ~  Syn. supposedly
 احتمالاً

-The old wreck was presumably located to The southwest of Florida.
"
"1665"	" Adv. absurdlyn. absurdity ~  Adj. clearly false, without reason ~  Syn. ridiculous
 پوچ، ناپسند، یاوه، مزخرف، بى معنى، نامعقول، عبث، مضحک

-Confidentially, I think His suggestion is absurd
"
"1666"	"V. abuse ~  Adv. abusivelyn. the act of using or treating things in an incorrect way ~  Adj. abusive ~  Syn. misuse
 سوء مصرف، بد بکار بردن، سوء استفاده کردن از، ضایع کردن، تجاوز به حقوق کسى کردن، ننگین کردن

-The constant abuse of The environment Will have grave consequences In The future.
"
"1667"	"V. allocate n. a share; a part set aside for a special purpose; an assignment of portions ~  Adj. allocated ~  Syn. distribution
 واگذار کردن، سهمیه دادن، تخحیص

-His allocation of materials was gradually used up.
"
"1668"	"V. balance n. balance ~  Adj. a state where everything is of the same size or weight; an element on one side that counters an equal element on the other ~  Syn. equalized
 متعادل، متوازن

-he made a balanced presentation of both points of view.
"
"1669"	"V. conserve n. conservative, conservationist, conservatism, the act of using carefully; setting aside for future use favoring traditional values  ~  Syn. preservation
 نگهدارى، حفاظت، حفظ منابع طبیعى

-Conservation of forest land is The primary objective of The national forest service.
"
"1670"	" Adv. fallaciouslyn. fallacy ~  Adj. having errors ~  Syn. incorrect
 غلط، سفسطه آمیز، مغالطه آمیز

-Her fallacious argument could not be defended.
"
"1671"	" Adv. feasiblyn. feasibility ~  Adj. able to be done ~  Syn. possible
 شدنى، عملى، امکان پذیر، میسر، ممکن، محتمل

-It is a feasible design for The high-rise building.
"
"1672"	"V. lack n. a need for; an insufficient amount  ~  Syn. shortage
 کمبود، نبودن، نداشتن، احتیاج، فقدان، کسرى، فاقد بودن، ناقص بودن، کم داشتن

-There was an inordinate lack of rain last fall.
"
"1673"	"  ~  Adj. to be stretched, easily shaped ~  Syn. flexible
 سربزیر، مطیع، تاشو، نرم، خم کردن، تاکردن، تمرین نرمش کردن

-The dancer has a limber body.
"
"1674"	" n. ways  ~  Syn. methods
 دارایى، استطاعت، وسایل، توانایى، درآمد

-he was told to finish The joy by any means available to him.
"
"1675"	" Adv. narrowlyn. narrowness ~  Adj. small from one side to the other; limited ~  Syn. thin
 تنگ،دراز و باریک، کم پهنا، باریک کردن، محدود کردن، کوته فکر

-The canal was extremely narrow
"
